266033,CIENCIAS SOCIALES,TEORÍA ECONÓMICA,ESTUDIOS DE DESARROLLO ECONÓMICO,ZACATECAS
266221,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA NUCLEAR,RADIOQUÍMICA,ZACATECAS
266625,CIENCIAS SOCIALES,FUTURO DE LOS CONOCIMIENTOS Y NUEVAS TECNOLOGÍAS ,OTRAS,ZACATECAS
266721,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE LA INSTRUMENTACIÓN,INSTRUMENTOS ELECTRÓNICOS,ZACATECAS
266780,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA NUCLEAR,ENERGÍA NUCLEAR,ZACATECAS
267082,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,FÍSICA DEL ESTADO SÓLIDO. LÁMINA DELGADA,ZACATECAS
267133,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA QUÍMICA,CATÁLISIS,ZACATECAS
267233,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA DE SISTEMAS,CIENCIAS COMPUTACIONALES,ZACATECAS
269408,HUMANIDADES,FILOSOFÍA SOCIAL,FILOSOFÍA POLÍTICA,ZACATECAS
271321,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,FÍSICA DEL ESTADO SÓLIDO,ZACATECAS
271445,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",INGENIERÍA AGRÍCOLA,RIEGO,ZACATECAS
272077,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PSICOLÓGICAS,OTRAS,ZACATECAS
288778,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA TEÓRICA,CAMPOS GRAVITACIONALES,ZACATECAS
289042,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ÓPTICA,ESPECTROSCOPÍA,ZACATECAS
296039,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,COSMOLOGÍA Y COSMOGONÍA,GALAXIAS,ZACATECAS
299194,CIENCIAS SOCIALES,PROBLEMAS SOCIALES,OTRAS,ZACATECAS
299981,HUMANIDADES,CIENCIAS AUXILIARES DE LA HISTORIA ,ARQUEOLOGÍA,ZACATECAS
299983,MEDICINA Y CIENCIAS DE LA SALUD,"ELECTRÓNICA, INSTRUMENTACIÓN, BIOMECÁNICA",OTRAS,ZACATECAS
303051,CIENCIAS SOCIALES,TRABAJO Y ATENCIÓN SOCIAL,TRABAJO SOCIAL Y DESARROLLO HUMANO,ZACATECAS
318139,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,PROCESAMIENTO DE DATOS,ZACATECAS
323022,BIOLOGÍA Y QUÍMICA,QUÍMICA FÍSICA,CATÁLISIS,ZACATECAS
323797,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGÍA,SEDIMENTOLOGÍA,ZACATECAS
326164,MEDICINA Y CIENCIAS DE LA SALUD,"ELECTRÓNICA, INSTRUMENTACIÓN, BIOMECÁNICA",OTRAS,ZACATECAS
331750,CIENCIAS SOCIALES,"DIDÁCTICA, PEDAGOGÍA Y CURRÍCULO",DIDÁCTICA,ZACATECAS
332382,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PRODUCCIÓN ANIMAL,NUTRICIÓN,ZACATECAS
346241,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA QUÍMICA,INGENIERÍA QUÍMICA,ZACATECAS
348432,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",ENFERMEDADES VETERINARIAS,ENFERMEDADES VETERINARIAS,ZACATECAS
365438,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,DISPOSITIVOS DE ESTADO SÓLIDO,ZACATECAS
365519,CIENCIAS SOCIALES,PROBLEMAS SOCIALES,CONFLICTO SOCIAL Y ADAPTACIÓN,ZACATECAS
366457,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELÉCTRICA ,INGENIERÍA ELÉCTRICA ,ZACATECAS
375783,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,PROPIEDADES TÉRMICAS DE LOS SÓLIDOS,ZACATECAS
376655,CIENCIAS SOCIALES,SOCIOLOGÍA GENERAL,OTRAS,ZACATECAS
380503,HUMANIDADES,ESTUDIOS GENERALES DE LITERATURA,OTROS,ZACATECAS
388890,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,PROCESAMIENTO DE DATOS,ZACATECAS
389981,HUMANIDADES,"TEORÍA, ANÁLISIS Y CRÍTICA DE LAS BELLAS ARTES","MÚSICA, MUSICOLOGÍA",ZACATECAS
395641,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIA DE LOS ORDENADORES,INTELIGENCIA ARTIFICIAL,ZACATECAS
398979,BIOLOGÍA Y QUÍMICA,ENFERMEDADES INFECCIOSAS,ENFERMEDADES INFECCIOSAS,ZACATECAS
417875,MEDICINA Y CIENCIAS DE LA SALUD,BIOQUÍMICA,BIOLOGÍA MOLECULAR,ZACATECAS
426810,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA AMBIENTAL,OTRAS,CIUDAD DE MÉXICO
429892,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,CONTROL,ZACATECAS
429978,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,FÍSICA DEL ESTADO SÓLIDO. LÁMINA DELGADA,ZACATECAS
430382,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE LOS ORDENADORES,ARQUITECTURA DE ORDENADORES,ZACATECAS
432922,MEDICINA Y CIENCIAS DE LA SALUD,ODONTOLOGÍA,OTRAS,ZACATECAS
434188,HUMANIDADES,ESTUDIOS GENERALES DE LITERATURA,OTROS,ZACATECAS
436756,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,FÍSICA DEL ESTADO SÓLIDO,ZACATECAS
450176,CIENCIAS SOCIALES,CAMBIO Y DESARROLLO SOCIAL,TECNOLOGÍA Y CAMBIO SOCIAL,ZACATECAS
450287,CIENCIAS SOCIALES,PROBLEMAS SOCIALES,BIENESTAR SOCIAL,ZACATECAS
482844,CIENCIAS SOCIALES,PROBLEMAS SOCIALES,DELINCUENCIA,ZACATECAS
487397,HUMANIDADES,HISTORIA POR ESPECIALIDADES,HISTORIA DE LA ECONOMÍA,ZACATECAS
508302,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PRODUCCIÓN ANIMAL,NUTRICIÓN,ZACATECAS
514249,BIOLOGÍA Y QUÍMICA,QUÍMICA FARMACÉUTICA,"DISEÑO, SÍNTESIS Y ESTUDIO DE NUEVOS FÁRMACOS",ZACATECAS
514659,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,NANOTECNOLOGÍA,ZACATECAS
514678,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA CIVIL,CONSTRUCCIÓN ,ZACATECAS
520162,INTERDISCIPLINARIA,INGENIERÍA DE SISTEMAS,CIENCIAS COMPUTACIONALES,ZACATECAS
520164,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA DE SISTEMAS,CIENCIAS COMPUTACIONALES,ZACATECAS
530471,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",ENFERMEDADES VETERINARIAS,ENFERMEDADES VETERINARIAS,ZACATECAS
534641,INTERDISCIPLINARIA,INGENIERÍA DE SISTEMAS,SISTEMAS DE INFORMACIÓN,ZACATECAS
545580,BIOLOGÍA Y QUÍMICA,INMUNOLOGÍA,OTRAS,CIUDAD DE MÉXICO
554235,BIOLOGÍA Y QUÍMICA,QUÍMICA ORGÁNICA,QUÍMICA ORGÁNICA. ANÁLISIS INSTRUMENTAL,ZACATECAS
561762,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA CIVIL,HIDRÁULICO ,ZACATECAS
566803,HUMANIDADES,HISTORIA POR ÉPOCAS,HISTORIA MODERNA,ZACATECAS
567676,CIENCIAS SOCIALES,ECONOMÍA INTERNACIONAL,POLÍTICA ECONÓMICA INTERNACIONAL,ZACATECAS
583817,CIENCIAS SOCIALES,EDUCACIÓN,EDUCACIÓN ESPECIAL,ZACATECAS
590426,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,"QUÍMICA GENERAL,",ZACATECAS
594652,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA AGRICOLA Y BIOTECNOLOGÍA ALIMENTARIA,OTROS,ZACATECAS
634446,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,FÍSICA DEL ESTADO SÓLIDO,ZACATECAS
689296,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",AGRONOMÍA,PRODUCCIÓN DE CULTIVOS,ZACATECAS
695756,BIOLOGÍA Y QUÍMICA,ENFERMEDADES INFECCIOSAS,ENFERMEDADES INFECCIOSAS,ZACATECAS
700801,MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA INTERNA,REUMATOLOGÍA,ZACATECAS
700870,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA TEÓRICA,TEORÍA CUÁNTICA DE CAMPOS,ZACATECAS
708418,MEDICINA Y CIENCIAS DE LA SALUD,"ELECTRÓNICA, INSTRUMENTACIÓN, BIOMECÁNICA",OTRAS,ZACATECAS
710418,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA MECÁNICA,ENERGÉTICA,ZACATECAS
714481,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PRODUCCIÓN ANIMAL,OVINOS,ZACATECAS
725578,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",ENFERMEDADES VETERINARIAS,ENFERMEDADES VETERINARIAS,ZACATECAS
738796,INTERDISCIPLINARIA,OTRAS ESPECIALIDADES TECNOLÓGICAS,OTRAS,ZACATECAS
748949,HUMANIDADES,ANTROPOLOGÍA FILOSÓFICA,FILOSOFÍA DE LA INTERSUBJETIVIDAD,ZACATECAS
770600,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,PATOLOGÍA,PSICOANÁLISIS,ZACATECAS
782673,MEDICINA Y CIENCIAS DE LA SALUD,"ENFERMEDADES INFECCIOSAS, BACTERIOLOGÍA CLÍNICA, VIROLOGÍA CLÍNICA","ENFERMEDADES INFECCIOSAS, BACTERIOLOGÍA CLÍNICA, VIROLOGÍA CLÍNICA",ZACATECAS
783452,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA MECÁNICA,INGENIERÍA DE MATERIALES,ZACATECAS
809150,CIENCIAS SOCIALES,"DIDÁCTICA, PEDAGOGÍA Y CURRÍCULO",DIDÁCTICA,ZACATECAS
827146,HUMANIDADES,MÚSICA,MÚSICA,ZACATECAS
864437,CIENCIAS SOCIALES,EDUCACIÓN,EDUCACIÓN COMPARADA,ZACATECAS
864842,CIENCIAS SOCIALES,EDUCACIÓN,EDUCACIÓN COMPARADA,ZACATECAS
874426,CIENCIAS SOCIALES,SOCIOLOGÍA GENERAL,OTRAS,ZACATECAS
897761,CIENCIAS SOCIALES,OTRAS ESPECIALIDADES SOCIOLÓGICAS,OTRAS,ZACATECAS
1052096,CIENCIAS SOCIALES,SOCIOLOGÍA POLÍTICA,CONFLICTOS SOCIALES,ZACATECAS
1137445,CIENCIAS SOCIALES,ADMINISTRACIÓN PÚBLICA,GESTIÓN ADMINISTRATIVA,ZACATECAS
1138116,CIENCIAS SOCIALES,ADMINISTRACIÓN Y GESTIÓN,"ADMINISTRACIÓN EN LOS CAMPOS DE LA EDUCACIÓN, SALUD, DEPORTE, AGRONOMÍA Y LAS ARTES Y HUMANIDADES",ZACATECAS
1198845,CIENCIAS SOCIALES,ADMINISTRACIÓN Y GESTIÓN,"ADMINISTRACIÓN EN LOS CAMPOS DE LA EDUCACIÓN, SALUD, DEPORTE, AGRONOMÍA Y LAS ARTES Y HUMANIDADES",ZACATECAS
1237440,CIENCIAS SOCIALES,POLÍTICA EDUCATIVA,POLÍTICA EDUCATIVA,ZACATECAS
20325,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ELECTROMAGNETISMO,ONDAS ELECTROMAGNÉTICAS,CAMPECHE
25913,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGIA DE LAS TELECOMUNICACIONES,OTROS,CAMPECHE
36684,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGÍA,SEDIMENTOLOGÍA,CAMPECHE
46822,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,CONTROL,CAMPECHE
49334,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA CIVIL,ESTRUCTURAS,CAMPECHE
75160,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ÓPTICA,LÁSERES,CAMPECHE
81040,BIOLOGÍA Y QUÍMICA,GESTIÓN AMBIENTAL PARA LA SUSTENTABILIDAD,OTRAS,CAMPECHE
84490,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,CONSERVACIÓN ECOLÓGICA,SIN INSTITUCIÓN
88144,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ÓPTICA,ÓPTICA NO LINEAL,CAMPECHE
91843,BIOLOGÍA Y QUÍMICA,ECOLOGÍA MARINA,OTRAS,CAMPECHE
92331,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,SISTEMAS ELECTRÓNICOS,CAMPECHE
100782,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,PROPIEDADES DE LOS MATERIALES,CAMPECHE
102415,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ÓPTICA,INSTRUMENTOS ÓPTICOS,CAMPECHE
121166,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,PROPIEDADES DE LOS MATERIALES,CAMPECHE
121180,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",RECURSOS ACUÁTICOS,RECURSOS ACUÁTICOS,CAMPECHE
122022,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA QUÍMICA,INGENIERÍA QUÍMICA,CAMPECHE
175430,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA MECÁNICA,INGENIERÍA DE MATERIALES,CAMPECHE
200963,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,SUPERCONDUCTORES,CAMPECHE
203026,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOQUÍMICA,DISTRIBUCIÓN DE ELEMENTOS TRAZA,CAMPECHE
208285,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOENERGÍA Y BIOCOMBUSTIBLES,OTRAS ,CAMPECHE
216374,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA MECATRÓNICA,CONTROL INTELIGENTE,CAMPECHE
217824,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,"QUÍMICA GENERAL,",CAMPECHE
219284,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ENERGÉTICA,OTRAS,CAMPECHE
224434,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,PSICOLOGÍA DEL NIÑO Y DEL ADOLESCENTE,PSICOLOGÍA ESCOLAR,CAMPECHE
226327,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,PROPIEDADES DE LOS MATERIALES,CAMPECHE
226557,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA QUÍMICA,CONTAMINACIÓN AMBIENTAL,CAMPECHE
264474,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,TEORÍA Y MÉTODOS EDUCATIVOS,TEORÍAS EDUCATIVAS,CAMPECHE
264490,CIENCIAS SOCIALES,ECONOMÍA SECTORIAL,ECONOMÍA DEL DESARROLLO RURAL,CAMPECHE
264701,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MANEJO COSTERO,MANEJO COSTERO,CAMPECHE
273636,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA CIVIL,ESTRUCTURAS,CAMPECHE
274587,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,OTRAS,OTRAS,CAMPECHE
278944,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIA DE LOS ORDENADORES,INFORMÁTICA,CAMPECHE
278954,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ANÁLISIS NUMÉRICO,CONSTRUCCIÓN DE ALGORITMOS,CAMPECHE
282997,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,CAMPECHE
292367,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA INDUSTRIAL,INGENIERÍA DE PROCESOS,CAMPECHE
295959,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA MECÁNICA,ENERGÉTICA,CAMPECHE
328500,CIENCIAS SOCIALES,TEORÍA ECONÓMICA,TEORÍA MACROECONÓMICA,CAMPECHE
333262,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PSICOLÓGICAS,OTRAS,CAMPECHE
335012,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,OTRAS,CAMPECHE
339918,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,"OTRAS ESPECIALIDADES DE LA TIERRA, ESPACIO O ENTORNO",OTRAS,CAMPECHE
477621,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,ORGANIZACIÓN Y PLANIFICACIÓN DE LA EDUCACIÓN,ORGANIZACIÓN Y DIRECCIÓN DE LAS INSTITUCIONES EDUCATIVAS,CAMPECHE
481541,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,CAMPECHE
486878,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,PSICOLOGÍA SOCIAL,COMPORTAMIENTO COLECTIVO,CAMPECHE
593408,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,CONTROL,CAMPECHE
594590,INTERDISCIPLINARIA,INGENIERÍA MECÁNICA,DISEÑO MECÁNICO,CAMPECHE
687555,CIENCIAS SOCIALES,ADMINISTRACIÓN Y GESTIÓN,ADMINISTRACIÓN DE EMPRESAS,CAMPECHE
696839,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELÉCTRICA ,INGENIERÍA ELÉCTRICA ,CHIHUAHUA
868927,BIOLOGÍA Y QUÍMICA,ECOLOGÍA MARINA,OTRAS,CAMPECHE
880856,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,CAMPECHE
892733,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,CAMPECHE
1137354,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,CAMPECHE
6491,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE POBLACIONES,OTRAS,HIDALGO
10147,HUMANIDADES,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,HIDALGO
11592,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,"QUÍMICA GENERAL,",HIDALGO
14240,BIOLOGÍA Y QUÍMICA,QUÍMICA INORGÁNICA,COMPUESTOS DE COORDINACIÓN,HIDALGO
15610,BIOLOGÍA Y QUÍMICA,QUÍMICA INORGÁNICA,ESTRUCTURA DE LOS COMPUESTOS INORGÁNICOS,HIDALGO
15861,BIOLOGÍA Y QUÍMICA,QUÍMICA ORGÁNICA,QUÍMICA DE PRODUCTOS NATURALES ORGÁNICOS,HIDALGO
16123,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,MATERIALES CERÁMICOS,HIDALGO
16678,BIOLOGÍA Y QUÍMICA,BIOLOGÍA ANIMAL (ZOOLOGÍA),ORNITOLOGÍA,HIDALGO
18735,BIOLOGÍA Y QUÍMICA,QUÍMICA ORGÁNICA,COMPUESTOS HETEROCÍCLICOS,HIDALGO
18970,BIOLOGÍA Y QUÍMICA,QUÍMICA ANALÍTICA,ANÁLISIS ELECTROQUÍMICO,HIDALGO
20051,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",TECNOLOGÍA DE ALIMENTOS,INVESTIGACIÓN,HIDALGO
20152,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DEL SUELO (EDAFOLOGÍA),QUÍMICA DE SUELOS,HIDALGO
20509,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",OTRAS ESPECIALIDADES AGRARIAS,OTRAS,HIDALGO
20597,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA METALÚRGICA Y GEOLÓGICA,INGENIERÍA DE MATERIALES,HIDALGO
20990,CIENCIAS SOCIALES,CAMBIO Y DESARROLLO SOCIAL,DESARROLLO SOCIO-ECONÓMICO,HIDALGO
21254,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,COMPUTACIÓN,SISTEMAS COMPUTACIONALES,HIDALGO
21269,CIENCIAS SOCIALES,GEOGRAFÍA HUMANA,GEOGRAFÍA POLÍTICA,HIDALGO
21295,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,CONSERVACIÓN ECOLÓGICA,HIDALGO
21304,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,PROPIEDADES DE LOS MATERIALES,HIDALGO
21932,MEDICINA Y CIENCIAS DE LA SALUD,FARMACOLOGÍA,OTRAS,HIDALGO
22026,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PECES Y FAUNA SILVESTRE,ORDENACIÓN Y CONSERVACIÓN DE LA FAUNA SILVESTRE,HIDALGO
22171,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,OTRAS ESPECIALIDADES MATEMÁTICAS,OTRAS,HIDALGO
25008,HUMANIDADES,ANTROPOLOGÍA SOCIAL,OTRAS,HIDALGO
25263,CIENCIAS SOCIALES,CARACTERÍSTICAS DE LA POBLACIÓN,ESTRUCTURAS DEMOGRÁFICAS GENERALES,HIDALGO
25367,BIOLOGÍA Y QUÍMICA,QUÍMICA ORGÁNICA,SÍNTESIS QUÍMICA,HIDALGO
25404,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ANÁLISIS Y ANÁLISIS FUNCIONAL,ECUACIONES INTEGRALES,HIDALGO
26248,BIOLOGÍA Y QUÍMICA,QUÍMICA ORGÁNICA,ESTRUCTURA DE LAS MOLÉCULAS ORGÁNICAS,HIDALGO
26408,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOPROCESOS ,OTRAS,HIDALGO
30128,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ELECTRÓNICA,DISEÑO DE CIRCUITOS,HIDALGO
30273,BIOLOGÍA Y QUÍMICA,ELECTROQUÍMICA,OTRAS,HIDALGO
30292,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,QUÍMICA TEÓRICA,HIDALGO
30635,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,OTRAS,HIDALGO
30800,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA Y TECNOLOGÍA QUÍMICAS,OPERACIONES ELECTROQUÍMICAS,HIDALGO
30864,MEDICINA Y CIENCIAS DE LA SALUD,TOXICOLOGÍA,OTRAS,HIDALGO
30888,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,COMPUTACIÓN,COMPUTACIÓN PARA INGENIERÍA,HIDALGO
31614,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA ESTADÍSTICA,OTRAS,HIDALGO
31769,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,CRISTALOGRAFÍA,HIDALGO
33317,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,CIENCIAS DE LA COMPUTACION,OTROS,HIDALGO
33981,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,HIDALGO
35205,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,MATERIALES CERÁMICOS,HIDALGO
35221,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ELECTRÓNICA,DISPOSITIVOS SEMICONDUCTORES,HIDALGO
35289,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA METALÚRGICA,"TALLERES DE FORJA, LAMINACIÓN Y FUNDICIÓN DE HIERRO Y ACERO",HIDALGO
35534,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA MECÁNICA,METALURGIA,HIDALGO
35755,CIENCIAS SOCIALES,GESTIÓN DE LA CALIDAD,EVALUACIÓN Y DIAGNÓSTICO,HIDALGO
36611,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",CIENCIAS VETERINARIAS,SALUD Y PRODUCCIÓN ANIMAL,HIDALGO
37856,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,TOPOLOGÍA,TOPOLOGÍA GENERAL,HIDALGO
37919,CIENCIAS SOCIALES,ORGANIZACIÓN Y DIRECCIÓN DE EMPRESAS,ESTUDIOS INDUSTRIALES,HIDALGO
38195,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,TEORÍA Y MÉTODOS EDUCATIVOS,MÉTODOS PEDAGÓGICOS,HIDALGO
38476,BIOLOGÍA Y QUÍMICA,BIOLOGÍA ANIMAL (ZOOLOGÍA),TAXONOMÍA ANIMAL,HIDALGO
38819,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,COMPUTACIÓN,COMPUTACIÓN PARA INGENIERÍA,HIDALGO
